attack_mode,attack,level,dt_level,mal_nodes,method,seed,round,node_id,is_malicious,R4,KL_q_p,Rep,passed_gate,pi,R2,R2_source,method_detail,uses_dt,mimic_attack_enabled,mimic_loss,poison_loss,final_kl_to_teacher,exp_group,rep,R3,r4_kl,r4_gate_hit,tau_gate,lambda_m,ref_size,audit_size,audit_size_used
label_flip,label_flip,L1,D0,3,weighted,2,15,3,0,0.7189815968703045,0.3299195170402527,81.67417000505863,1,81.67417000505863,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,81.67417000505863,1.0,0.3299195170402527,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,2,15,4,0,0.7169270010257761,0.33278125524520874,78.38604220275998,1,78.38604220275998,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,78.38604220275998,1.0,0.33278125524520874,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,2,15,5,0,0.722082132587311,0.32561638951301575,86.89917248460137,1,86.89917248460137,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,86.89917248460137,1.0,0.32561638951301575,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,2,15,6,0,0.7180614541680791,0.33120012283325195,80.18487781930673,1,80.18487781930673,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,80.18487781930673,1.0,0.33120012283325195,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,2,15,7,0,0.7062526219580688,0.34778228402137756,63.31728122494207,1,63.31728122494207,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,63.31728122494207,1.0,0.34778228402137756,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,2,15,8,0,0.7215085800809451,0.32641100883483887,85.90804323577657,1,85.90804323577657,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,85.90804323577657,1.0,0.32641100883483887,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,2,15,9,0,0.7191343684725531,0.3297070562839508,81.92410151126536,1,81.92410151126536,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,81.92410151126536,1.0,0.3297070562839508,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,0,1,0.6006775802981468,0.5096969604492188,7.664945973454447,1,7.664945973454447,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,7.664945973454447,1.0,0.5096969604492188,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,1,1,0.4965693858169367,0.7000320553779602,0.7907978887846365,0,0.7907978887846365,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,0.7907978887846365,1.0,0.7000320553779602,1,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,2,1,0.5973579512694829,0.5152387619018555,7.140992305932412,0,7.140992305932412,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,7.140992305932412,1.0,0.5152387619018555,1,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,3,0,0.6993666597119639,0.35758012533187866,55.17108822893819,1,55.17108822893819,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,55.17108822893819,1.0,0.35758012533187866,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,4,0,0.6917494429925448,0.3685314655303955,47.375002572998206,1,47.375002572998206,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,47.375002572998206,1.0,0.3685314655303955,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,5,0,0.6917494842240258,0.36853140592575073,47.37504163984469,1,47.37504163984469,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,47.37504163984469,1.0,0.36853140592575073,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,6,0,0.6970265868135086,0.36093172430992126,52.648491891474904,1,52.648491891474904,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,52.648491891474904,1.0,0.36093172430992126,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,7,0,0.6955479971577718,0.3630552589893341,51.11437664663649,1,51.11437664663649,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,51.11437664663649,1.0,0.3630552589893341,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,8,0,0.6912498361140124,0.3692539632320404,46.90398219905985,1,46.90398219905985,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,46.90398219905985,1.0,0.3692539632320404,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,3,15,9,0,0.6987963220959964,0.3583959639072418,54.54534094730843,1,54.54534094730843,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,54.54534094730843,1.0,0.3583959639072418,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,0,1,0.6213063763887723,0.47593095898628235,11.579466330553426,1,11.579466330553426,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,11.579466330553426,1.0,0.47593095898628235,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,1,1,0.5924384751858246,0.5235082507133484,6.418553203740117,0,6.418553203740117,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,6.418553203740117,1.0,0.5235082507133484,1,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,2,1,0.609671810195793,0.4948344826698303,9.175547468748698,1,9.175547468748698,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,9.175547468748698,1.0,0.4948344826698303,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,3,0,0.6971885935780361,0.360699325799942,52.819356791257476,1,52.819356791257476,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,52.819356791257476,1.0,0.360699325799942,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,4,0,0.7024459948606999,0.3531867563724518,58.67570488695335,1,58.67570488695335,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,58.67570488695335,1.0,0.3531867563724518,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,5,0,0.6982892324745147,0.3591218888759613,53.99494911883846,1,53.99494911883846,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,53.99494911883846,1.0,0.3591218888759613,0,0.6,0.0,128,0,0
label_flip,label_flip,L1,D0,3,weighted,4,15,6,0,0.6860779082212277,0.37676408886909485,42.2947947230512,1,42.2947947230512,0.7310585786300049,none,weighted,False,0.0,nan,nan,nan,tau,42.2947947230512,1.0,0.37676408886909485,0,0.6,0.0,128,0,0
