attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R3_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R3_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
label_flip,L1,D0,0,0,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r4only,0,0.5,0.5,0.7185063666824847,9.077390776145549,9.077390776145549,0.3311335504055023,0.8,0.0,0.0,0.023587939753470368,1.9596815842611077,1.9596815842611077,0.033465283070909776,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,1,0.5,0.5,0.7177329402593815,8.982909356019853,8.982909356019853,0.33214030861854554,0.8,0.0,0.0,0.02204330201942351,1.8364925438378459,1.8364925438378459,0.031246218435200174,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,2,0.5,0.5,0.7201719400532954,9.321442937955121,9.321442937955121,0.32899022102355957,0.8,0.0,0.0,0.027221129716686037,2.4404740560574867,2.4404740560574867,0.03821957679069004,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,3,0.5,0.5,0.7163314215853878,8.890530305857089,8.890530305857089,0.33415059447288514,0.8,0.0,0.0,0.02335919614686266,2.0407423755527674,2.0407423755527674,0.03291335412838189,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,4,0.5,0.5,0.7181196752081245,9.07307164390155,9.07307164390155,0.33171926736831664,0.8,0.0,0.0,0.0246734941105691,2.1445864596795188,2.1445864596795188,0.03479476240349526,0.4000000000000001,5
