attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
label_flip,L1,D0,5,0,weighted,9,0.7310585786300049,0.6737704927561843,36.88700572540692,36.88700572540692,0.3956859588623047,0.2,0.0,0.027106104523085973,17.684774130584756,17.684774130584756,0.04063799580161498,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted_r4only,5,0.5,0.5927248232701035,2.527957411798392,2.527957411798392,0.5267298698425293,0.0,0.0,0.05083370773741065,1.4471969556468753,1.4471969556468753,0.08625620026924453,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,6,0.5,0.5935813605335183,2.546696032890476,2.546696032890476,0.5252306342124939,0.0,0.0,0.05050863861948011,1.4403891639015038,1.4403891639015038,0.08562560648110398,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,7,0.5,0.5933659133441642,2.542996390836838,2.542996390836838,0.5256124377250672,0.0,0.0,0.0506284683179914,1.4468154574864784,1.4468154574864784,0.08583937414082497,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,8,0.5,0.5934553581581156,2.5478719380278827,2.5478719380278827,0.5254926264286042,0.0,0.0,0.05083829762623955,1.4464921450920818,1.4464921450920818,0.08620728666400919,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,9,0.5,0.5944333273133269,2.5970155009498326,2.5970155009498326,0.5239910304546356,0.0,0.0,0.05192915085836474,1.5169678831945963,1.5169678831945963,0.08786730922427147,0.0,5
label_flip,L1,D0,5,1,weighted,0,0.7310585786300049,0.5991881043891647,7.588693990009962,7.588693990009962,0.5132206857204438,0.0,0.0,0.027381171267200657,4.627251153649243,4.627251153649243,0.04559843781964131,0.0,5
label_flip,L1,D0,5,1,weighted,1,0.7310585786300049,0.5344662050431374,4.584926144131744,4.584926144131744,0.6411179780960083,0.0,0.0,0.08830996033607823,3.985420098226108,3.985420098226108,0.17392917474260014,0.0,5
label_flip,L1,D0,5,1,weighted,2,0.7310585786300049,0.589481574534193,5.902814421250217,5.902814421250217,0.5293462455272675,0.0,0.0,0.024107890093567095,3.0473543432031143,3.0473543432031143,0.040829619661820325,0.0,5
label_flip,L1,D0,5,1,weighted,3,0.7310585786300049,0.5733203345839144,5.669998342654871,5.669998342654871,0.5598920047283172,0.0,0.0,0.04788373428743486,4.722639959341623,4.722639959341623,0.08521422153845075,0.0,5
